"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"9594","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:53:24","TRUE","9113","0",TRUE
"9595","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:53:21","TRUE","9113","0",TRUE
"9596","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:53:11","TRUE","9113","0",TRUE
"9597","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:53:04","TRUE","9113","0",TRUE
"9598","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:53:01","TRUE","9113","0",TRUE
"9599","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:53:01","TRUE","9113","0",TRUE
"9600","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:59","TRUE","9113","0",TRUE
"9601","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:58","TRUE","9113","0",TRUE
"9602","RT @rarebre3d: Amazon: Your item will be delivered June 10th

Also Amazon: Lol jk girl its out for delivery","0","2020-05-02 17:52:51","TRUE","58","0",TRUE
"9603","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:44","TRUE","9113","0",TRUE
"9604","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:32","TRUE","9113","0",TRUE
"9605","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:30","TRUE","9113","0",TRUE
"9606","@auntieamy90 @Justasimian1 @Pink No Amazon. No grubhub/instacart. No delivery at all.

The only thing you get IS US Mail

Maybe","0","2020-05-02 17:52:26","FALSE","0","2",FALSE
"9607","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:21","TRUE","9113","0",TRUE
"9608","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:20","TRUE","9113","0",TRUE
"9609","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:16","TRUE","9113","0",TRUE
"9610","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:14","TRUE","9113","0",TRUE
"9611","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:52:11","TRUE","9113","0",TRUE
"9612","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:54","TRUE","9113","0",TRUE
"9613","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:52","TRUE","9113","0",TRUE
"9614","Eye- my amazon package just arrived but tell me how the delivery guy sent me a picture of my package in a little ba  ","0","2020-05-02 17:51:49","FALSE","0","1",FALSE
"9615","Everyone: ""At least we'll spend less $$ during lockdown""

Me:
Monday - Amazon delivery Wednesday - Postmates 
F  ","1","2020-05-02 17:51:49","FALSE","0","8",FALSE
"9616","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:47","TRUE","9113","0",TRUE
"9617","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:42","TRUE","9113","0",TRUE
"9618","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:41","TRUE","9113","0",TRUE
"9619","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:39","TRUE","9113","0",TRUE
"9620","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:35","TRUE","9113","0",TRUE
"9621","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:33","TRUE","9113","0",TRUE
"9622","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:28","TRUE","9113","0",TRUE
"9623","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:27","TRUE","9113","0",TRUE
"9624","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:25","TRUE","9113","0",TRUE
"9625","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:23","TRUE","9113","0",TRUE
"9626","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:21","TRUE","9113","0",TRUE
"9627","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:20","TRUE","9113","0",TRUE
"9628","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:19","TRUE","9113","0",TRUE
"9629","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:17","TRUE","9113","0",TRUE
"9630","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:15","TRUE","9113","0",TRUE
"9631","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:13","TRUE","9113","0",TRUE
"9632","RT @StewieTea2: [Quarantine Day 129]

Me and the Amazon delivery guy are now going steady","1","2020-05-02 17:51:12","TRUE","93","0",FALSE
"9633","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:51:00","TRUE","9113","0",TRUE
"9634","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:58","TRUE","9113","0",TRUE
"9635","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:49","TRUE","9113","0",TRUE
"9636","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:44","TRUE","9113","0",TRUE
"9637","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:44","TRUE","9113","0",TRUE
"9638","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:41","TRUE","9113","0",TRUE
"9639","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:31","TRUE","9113","0",TRUE
"9640","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:17","TRUE","9113","0",TRUE
"9641","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:17","TRUE","9113","0",TRUE
"9642","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:17","TRUE","9113","0",TRUE
"9643","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:16","TRUE","9113","0",TRUE
"9644","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:12","TRUE","9113","0",TRUE
"9645","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:11","TRUE","9113","0",TRUE
"9646","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:06","TRUE","9113","0",TRUE
"9647","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:50:05","TRUE","9113","0",TRUE
"9648","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:55","TRUE","9113","0",TRUE
"9649","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:50","TRUE","9113","0",TRUE
"9650","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:50","TRUE","9113","0",TRUE
"9651","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:45","TRUE","9113","0",TRUE
"9652","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:42","TRUE","9113","0",TRUE
"9653","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:40","TRUE","9113","0",TRUE
"9654","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:27","TRUE","9113","0",TRUE
"9655","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:21","TRUE","9113","0",TRUE
"9656","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:19","TRUE","9113","0",TRUE
"9657","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:18","TRUE","9113","0",TRUE
"9658","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:09","TRUE","9113","0",TRUE
"9659","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:09","TRUE","9113","0",TRUE
"9660","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:04","TRUE","9113","0",TRUE
"9661","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:49:00","TRUE","9113","0",TRUE
"9662","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:56","TRUE","9113","0",TRUE
"9663","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:48","TRUE","9113","0",TRUE
"9664","RT @rarebre3d: Amazon: Your item will be delivered June 10th

Also Amazon: Lol jk girl its out for delivery","0","2020-05-02 17:48:44","TRUE","58","0",TRUE
"9665","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:42","TRUE","9113","0",TRUE
"9666","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:40","TRUE","9113","0",TRUE
"9667","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:39","TRUE","9113","0",TRUE
"9668","Hey @amazon leaving packages on a wheelchair hitch on a car on the street is not a secure location.  I'm guessing t  ","1","2020-05-02 17:48:34","FALSE","0","0",FALSE
"9669","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:33","TRUE","9113","0",TRUE
"9670","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:31","TRUE","9113","0",TRUE
"9671","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:31","TRUE","9113","0",TRUE
"9672","Since I stopped going out in public on 3/14/20 (other than jogs), Ive used a combo of grocery delivery/pickup serv  ","0","2020-05-02 17:48:29","FALSE","0","2",FALSE
"9673","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:23","TRUE","9113","0",TRUE
"9674","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:09","TRUE","9113","0",TRUE
"9675","Amazon's quarterly subscription sales top $5.6 billion  Quartz AmazonPrime COVID19 shopping delivery   ","1","2020-05-02 17:48:05","FALSE","0","0",FALSE
"9676","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:48:03","TRUE","9113","0",TRUE
"9677","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:59","TRUE","9113","0",TRUE
"9678","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:57","TRUE","9113","0",TRUE
"9679","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:52","TRUE","9113","0",TRUE
"9680","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:47","TRUE","9113","0",TRUE
"9681","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:46","TRUE","9113","0",TRUE
"9682","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:42","TRUE","9113","0",TRUE
"9683","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:37","TRUE","9113","0",TRUE
"9684","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:35","TRUE","9113","0",TRUE
"9685","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:30","TRUE","9113","0",TRUE
"9686","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:29","TRUE","9113","0",TRUE
"9687","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:28","TRUE","9113","0",TRUE
"9688","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:26","TRUE","9113","0",TRUE
"9689","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:18","TRUE","9113","0",TRUE
"9690","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:12","TRUE","9113","0",TRUE
"9691","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:10","TRUE","9113","0",TRUE
"9692","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:47:07","TRUE","9113","0",TRUE
"9693","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:51","TRUE","9113","0",TRUE
"9694","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:50","TRUE","9113","0",TRUE
"9695","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:50","TRUE","9113","0",TRUE
"9696","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:50","TRUE","9113","0",TRUE
"9697","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:35","TRUE","9113","0",TRUE
"9698","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:28","TRUE","9113","0",TRUE
"9699","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:21","TRUE","9113","0",TRUE
"9700","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:15","TRUE","9113","0",TRUE
"9701","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:15","TRUE","9113","0",TRUE
"9702","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:14","TRUE","9113","0",TRUE
"9703","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:13","TRUE","9113","0",TRUE
"9704","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:12","TRUE","9113","0",TRUE
"9705","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:06","TRUE","9113","0",TRUE
"9706","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:46:05","TRUE","9113","0",TRUE
"9707","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:44","TRUE","9113","0",TRUE
"9708","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:42","TRUE","9113","0",TRUE
"9709","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:38","TRUE","9113","0",TRUE
"9710","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:37","TRUE","9113","0",TRUE
"9711","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:29","TRUE","9113","0",TRUE
"9712","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:25","TRUE","9113","0",TRUE
"9713","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:24","TRUE","9113","0",TRUE
"9714","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:22","TRUE","9113","0",TRUE
"9715","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:20","TRUE","9113","0",TRUE
"9716","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:12","TRUE","9113","0",TRUE
"9717","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:09","TRUE","9113","0",TRUE
"9718","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:08","TRUE","9113","0",TRUE
"9719","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:45:00","TRUE","9113","0",TRUE
"9720","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:55","TRUE","9113","0",TRUE
"9721","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:53","TRUE","9113","0",TRUE
"9722","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:53","TRUE","9113","0",TRUE
"9723","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:51","TRUE","9113","0",TRUE
"9724","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:46","TRUE","9113","0",TRUE
"9725","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:44","TRUE","9113","0",TRUE
"9726","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:33","TRUE","9113","0",TRUE
"9727","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:23","TRUE","9113","0",TRUE
"9728","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:17","TRUE","9113","0",TRUE
"9729","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:10","TRUE","9113","0",TRUE
"9730","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:44:02","TRUE","9113","0",TRUE
"9731","D - Delivery.. seems obvious re: social distancing, but now penetrating otherwise difficult areas like grocery.. Ex  ","0","2020-05-02 17:43:56","FALSE","0","1",FALSE
"9732","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:50","TRUE","9113","0",TRUE
"9733","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:46","TRUE","9113","0",TRUE
"9734","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:37","TRUE","9113","0",TRUE
"9735","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:25","TRUE","9113","0",TRUE
"9736","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:16","TRUE","9113","0",TRUE
"9737","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:14","TRUE","9113","0",TRUE
"9738","@Oomlaaters @madcow42 @FreeeFoods @Dovesfarm As for yeast - you can get it on amazon for delivery","0","2020-05-02 17:43:13","FALSE","0","1",FALSE
"9739","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:43:02","TRUE","9113","0",TRUE
"9740","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:55","TRUE","9113","0",TRUE
"9741","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:45","TRUE","9113","0",TRUE
"9742","@nickybishappy @angelitque i amazon prime same night deliveryd her some more oreos with the extra covid surcharge","0","2020-05-02 17:42:45","FALSE","0","3",FALSE
"9743","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:45","TRUE","9113","0",TRUE
"9744","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:44","TRUE","9113","0",TRUE
"9745","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:43","TRUE","9113","0",TRUE
"9746","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:30","TRUE","9113","0",TRUE
"9747","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:23","TRUE","9113","0",TRUE
"9748","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:20","TRUE","9113","0",TRUE
"9749","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:20","TRUE","9113","0",TRUE
"9750","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:19","TRUE","9113","0",TRUE
"9751","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:19","TRUE","9113","0",TRUE
"9752","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:16","TRUE","9113","0",TRUE
"9753","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:13","TRUE","9113","0",TRUE
"9754","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:12","TRUE","9113","0",TRUE
"9755","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:12","TRUE","9113","0",TRUE
"9756","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:12","TRUE","9113","0",TRUE
"9757","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:11","TRUE","9113","0",TRUE
"9758","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:42:08","TRUE","9113","0",TRUE
"9759","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:57","TRUE","9113","0",TRUE
"9760","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:49","TRUE","9113","0",TRUE
"9761","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:44","TRUE","9113","0",TRUE
"9762","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:43","TRUE","9113","0",TRUE
"9763","@AmazonHelp @amazonIN item ordered but delivery not received. Tracking shows item was delivered to any other place.  ","0","2020-05-02 17:41:42","FALSE","1","0",FALSE
"9764","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:41","TRUE","9113","0",TRUE
"9765","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:41","TRUE","9113","0",TRUE
"9766","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:38","TRUE","9113","0",TRUE
"9767","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:34","TRUE","9113","0",TRUE
"9768","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:33","TRUE","9113","0",TRUE
"9769","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:32","TRUE","9113","0",TRUE
"9770","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:25","TRUE","9113","0",TRUE
"9771","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:24","TRUE","9113","0",TRUE
"9772","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:18","TRUE","9113","0",TRUE
"9773","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:12","TRUE","9113","0",TRUE
"9774","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:06","TRUE","9113","0",TRUE
"9775","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:41:04","TRUE","9113","0",TRUE
"9776","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:59","TRUE","9113","0",TRUE
"9777","RT @Gizmodo: Walmart is betting you'll ditch Amazon Prime for its expensive 2-Hour delivery
 ","-1","2020-05-02 17:40:57","TRUE","6","0",TRUE
"9778","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:55","TRUE","9113","0",TRUE
"9779","@englishearl10 Thank heavens the delivery guy from Amazon hasn't resorted to this.","1","2020-05-02 17:40:51","FALSE","0","0",FALSE
"9780","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:44","TRUE","9113","0",TRUE
"9781","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:33","TRUE","9113","0",TRUE
"9782","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:25","TRUE","9113","0",TRUE
"9783","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:22","TRUE","9113","0",TRUE
"9784","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:20","TRUE","9113","0",TRUE
"9785","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:14","TRUE","9113","0",TRUE
"9786","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:03","TRUE","9113","0",TRUE
"9787","RT @rarebre3d: Amazon: Your item will be delivered June 10th

Also Amazon: Lol jk girl its out for delivery","0","2020-05-02 17:40:02","TRUE","58","0",TRUE
"9788","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:40:02","TRUE","9113","0",TRUE
"9789","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:57","TRUE","9113","0",TRUE
"9790","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:55","TRUE","9113","0",TRUE
